0,track1data/IMG/center_2019_04_02_19_25_33_671.jpg,track1data/IMG/left_2019_04_02_19_25_33_671.jpg,track1data/IMG/right_2019_04_02_19_25_33_671.jpg,0,0,0,1.06E-05,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0581340000000001e-05]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,track1data/IMG/center_2019_04_02_19_25_33_743.jpg,track1data/IMG/left_2019_04_02_19_25_33_743.jpg,track1data/IMG/right_2019_04_02_19_25_33_743.jpg,0,0,0,7.36E-06,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0581340000000001e-05, 7.360589e-06]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0]"
2,track1data/IMG/center_2019_04_02_19_25_33_816.jpg,track1data/IMG/left_2019_04_02_19_25_33_816.jpg,track1data/IMG/right_2019_04_02_19_25_33_816.jpg,0,0,0,3.47E-06,"[0, 0, 0, 0, 0, 0, 0, 1.0581340000000001e-05, 7.360589e-06, 3.474659e-06]","[0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0]"
3,track1data/IMG/center_2019_04_02_19_25_33_887.jpg,track1data/IMG/left_2019_04_02_19_25_33_887.jpg,track1data/IMG/right_2019_04_02_19_25_33_887.jpg,0,0.04801569,0,0.002266764,"[0, 0, 0, 0, 0, 0, 1.0581340000000001e-05, 7.360589e-06, 3.474659e-06, 0.002266764]","[0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0]"
4,track1data/IMG/center_2019_04_02_19_25_33_959.jpg,track1data/IMG/left_2019_04_02_19_25_33_959.jpg,track1data/IMG/right_2019_04_02_19_25_33_959.jpg,0,0.2812031,0,0.1755894,"[0, 0, 0, 0, 0, 1.0581340000000001e-05, 7.360589e-06, 3.474659e-06, 0.002266764, 0.1755894]","[0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
5,track1data/IMG/center_2019_04_02_19_25_34_029.jpg,track1data/IMG/left_2019_04_02_19_25_34_029.jpg,track1data/IMG/right_2019_04_02_19_25_34_029.jpg,0,0.09123588,0,0.2877277,"[0, 0, 0, 0, 1.0581340000000001e-05, 7.360589e-06, 3.474659e-06, 0.002266764, 0.1755894, 0.28772770000000003]","[0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6,track1data/IMG/center_2019_04_02_19_25_34_101.jpg,track1data/IMG/left_2019_04_02_19_25_34_101.jpg,track1data/IMG/right_2019_04_02_19_25_34_101.jpg,0,0.129511,0,0.38219,"[0, 0, 0, 1.0581340000000001e-05, 7.360589e-06, 3.474659e-06, 0.002266764, 0.1755894, 0.28772770000000003, 0.38219000000000003]","[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
7,track1data/IMG/center_2019_04_02_19_25_34_171.jpg,track1data/IMG/left_2019_04_02_19_25_34_171.jpg,track1data/IMG/right_2019_04_02_19_25_34_171.jpg,0,0.3210476,0,0.5277091,"[0, 0, 1.0581340000000001e-05, 7.360589e-06, 3.474659e-06, 0.002266764, 0.1755894, 0.28772770000000003, 0.38219000000000003, 0.5277090999999999]","[0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
8,track1data/IMG/center_2019_04_02_19_25_34_243.jpg,track1data/IMG/left_2019_04_02_19_25_34_243.jpg,track1data/IMG/right_2019_04_02_19_25_34_243.jpg,0,0.2132523,0,0.8138309,"[0, 1.0581340000000001e-05, 7.360589e-06, 3.474659e-06, 0.002266764, 0.1755894, 0.28772770000000003, 0.38219000000000003, 0.5277090999999999, 0.8138309]","[0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
9,track1data/IMG/center_2019_04_02_19_25_34_313.jpg,track1data/IMG/left_2019_04_02_19_25_34_313.jpg,track1data/IMG/right_2019_04_02_19_25_34_313.jpg,0,0.3403053,0,1.020443,"[1.0581340000000001e-05, 7.360589e-06, 3.474659e-06, 0.002266764, 0.1755894, 0.28772770000000003, 0.38219000000000003, 0.5277090999999999, 0.8138309, 1.020443]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
10,track1data/IMG/center_2019_04_02_19_25_34_387.jpg,track1data/IMG/left_2019_04_02_19_25_34_387.jpg,track1data/IMG/right_2019_04_02_19_25_34_387.jpg,0,0.5806811,0,1.459831,"[7.360589e-06, 3.474659e-06, 0.002266764, 0.1755894, 0.28772770000000003, 0.38219000000000003, 0.5277090999999999, 0.8138309, 1.020443, 1.4598309999999999]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11,track1data/IMG/center_2019_04_02_19_25_34_460.jpg,track1data/IMG/left_2019_04_02_19_25_34_460.jpg,track1data/IMG/right_2019_04_02_19_25_34_460.jpg,0,0.8143294,0,2.145293,"[3.474659e-06, 0.002266764, 0.1755894, 0.28772770000000003, 0.38219000000000003, 0.5277090999999999, 0.8138309, 1.020443, 1.4598309999999999, 2.145293]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
12,track1data/IMG/center_2019_04_02_19_25_34_530.jpg,track1data/IMG/left_2019_04_02_19_25_34_530.jpg,track1data/IMG/right_2019_04_02_19_25_34_530.jpg,0,1,0,2.820537,"[0.002266764, 0.1755894, 0.28772770000000003, 0.38219000000000003, 0.5277090999999999, 0.8138309, 1.020443, 1.4598309999999999, 2.145293, 2.820537]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
13,track1data/IMG/center_2019_04_02_19_25_34_603.jpg,track1data/IMG/left_2019_04_02_19_25_34_603.jpg,track1data/IMG/right_2019_04_02_19_25_34_603.jpg,0,0.8481364,0,3.706357,"[0.1755894, 0.28772770000000003, 0.38219000000000003, 0.5277090999999999, 0.8138309, 1.020443, 1.4598309999999999, 2.145293, 2.820537, 3.706357]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
14,track1data/IMG/center_2019_04_02_19_25_34_671.jpg,track1data/IMG/left_2019_04_02_19_25_34_671.jpg,track1data/IMG/right_2019_04_02_19_25_34_671.jpg,0,0.6826367,0,4.227759,"[0.28772770000000003, 0.38219000000000003, 0.5277090999999999, 0.8138309, 1.020443, 1.4598309999999999, 2.145293, 2.820537, 3.706357, 4.227759]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
15,track1data/IMG/center_2019_04_02_19_25_34_744.jpg,track1data/IMG/left_2019_04_02_19_25_34_744.jpg,track1data/IMG/right_2019_04_02_19_25_34_744.jpg,0,0.4251831,0,4.708716,"[0.38219000000000003, 0.5277090999999999, 0.8138309, 1.020443, 1.4598309999999999, 2.145293, 2.820537, 3.706357, 4.227759, 4.708716000000001]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
16,track1data/IMG/center_2019_04_02_19_25_34_814.jpg,track1data/IMG/left_2019_04_02_19_25_34_814.jpg,track1data/IMG/right_2019_04_02_19_25_34_814.jpg,0,0.2996275,0,4.929266,"[0.5277090999999999, 0.8138309, 1.020443, 1.4598309999999999, 2.145293, 2.820537, 3.706357, 4.227759, 4.708716000000001, 4.929266]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17,track1data/IMG/center_2019_04_02_19_25_34_883.jpg,track1data/IMG/left_2019_04_02_19_25_34_883.jpg,track1data/IMG/right_2019_04_02_19_25_34_883.jpg,0,0.5511989,0,5.322563,"[0.8138309, 1.020443, 1.4598309999999999, 2.145293, 2.820537, 3.706357, 4.227759, 4.708716000000001, 4.929266, 5.322563]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18,track1data/IMG/center_2019_04_02_19_25_34_953.jpg,track1data/IMG/left_2019_04_02_19_25_34_953.jpg,track1data/IMG/right_2019_04_02_19_25_34_953.jpg,0,0.598699,0,5.741044,"[1.020443, 1.4598309999999999, 2.145293, 2.820537, 3.706357, 4.227759, 4.708716000000001, 4.929266, 5.322563, 5.7410440000000005]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19,track1data/IMG/center_2019_04_02_19_25_35_023.jpg,track1data/IMG/left_2019_04_02_19_25_35_023.jpg,track1data/IMG/right_2019_04_02_19_25_35_023.jpg,0,0.3469341,0,6.136401,"[1.4598309999999999, 2.145293, 2.820537, 3.706357, 4.227759, 4.708716000000001, 4.929266, 5.322563, 5.7410440000000005, 6.136401]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20,track1data/IMG/center_2019_04_02_19_25_35_092.jpg,track1data/IMG/left_2019_04_02_19_25_35_092.jpg,track1data/IMG/right_2019_04_02_19_25_35_092.jpg,-0.15,0.162716,0,6.269065,"[2.145293, 2.820537, 3.706357, 4.227759, 4.708716000000001, 4.929266, 5.322563, 5.7410440000000005, 6.136401, 6.269065]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21,track1data/IMG/center_2019_04_02_19_25_35_164.jpg,track1data/IMG/left_2019_04_02_19_25_35_164.jpg,track1data/IMG/right_2019_04_02_19_25_35_164.jpg,0,0,0,6.251988,"[2.820537, 3.706357, 4.227759, 4.708716000000001, 4.929266, 5.322563, 5.7410440000000005, 6.136401, 6.269065, 6.251988]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15]"
